Gm01	1695799	1695799	ss715578593	->	Gm01	1696769	1696769	ss715578593
Gm01	1707693	1707693	ss715578597	->	Gm01	1708663	1708663	ss715578597
Gm01	1708599	1708599	ss715578598	->	Gm01	1709569	1709569	ss715578598
Gm01	1714635	1714635	ss715578601	->	Gm01	1715605	1715605	ss715578601
Gm01	1721205	1721205	ss715578603	->	Gm01	1722193	1722193	ss715578603
Gm01	1744951	1744951	ss715578610	->	Gm01	1745945	1745945	ss715578610
Gm01	1747339	1747339	ss715578612	->	Gm01	1748333	1748333	ss715578612
Gm01	1755954	1755954	ss715578613	->	Gm01	1756948	1756948	ss715578613
Gm01	1764786	1764786	ss715578615	->	Gm01	1765780	1765780	ss715578615
Gm01	1785653	1785653	ss715578619	->	Gm01	1786647	1786647	ss715578619
Gm01	1795962	1795962	ss715578621	->	Gm01	1796956	1796956	ss715578621
Gm01	1803469	1803469	ss715578622	->	Gm01	1804463	1804463	ss715578622
Gm01	1866404	1866404	ss715578636	->	Gm01	1866808	1866808	ss715578636
Gm01	1878290	1878290	ss715578639	->	Gm01	1878694	1878694	ss715578639
Gm01	1881050	1881050	ss715578640	->	Gm01	1881454	1881454	ss715578640
Gm01	1887205	1887205	ss715578642	->	Gm01	1887609	1887609	ss715578642
Gm01	1888970	1888970	ss715578643	->	Gm01	1889374	1889374	ss715578643
Gm01	1902269	1902269	ss715578647	->	Gm01	1902673	1902673	ss715578647
Gm01	1904964	1904964	ss715578648	->	Gm01	1905368	1905368	ss715578648
Gm01	1927246	1927246	ss715578654	->	Gm01	1927650	1927650	ss715578654
Gm01	1936523	1936523	ss715578656	->	Gm01	1936927	1936927	ss715578656
Gm01	1962285	1962285	ss715578660	->	Gm01	1963854	1963854	ss715578660
Gm01	1974911	1974911	ss715578662	->	Gm01	1976480	1976480	ss715578662
Gm01	1989118	1989118	ss715578665	->	Gm01	1990687	1990687	ss715578665
Gm01	2009015	2009015	ss715578669	->	Gm01	2010584	2010584	ss715578669
Gm01	2036901	2036901	ss715578673	->	Gm01	2038467	2038467	ss715578673
Gm01	2038420	2038420	ss715578674	->	Gm01	2039986	2039986	ss715578674
Gm01	2040590	2040590	ss715578675	->	Gm01	2042156	2042156	ss715578675
Gm01	2043787	2043787	ss715578676	->	Gm01	2045353	2045353	ss715578676
Gm01	2044842	2044842	ss715578677	->	Gm01	2046408	2046408	ss715578677
Gm01	2045933	2045933	ss715578678	->	Gm01	2047499	2047499	ss715578678
Gm01	2057631	2057631	ss715578682	->	Gm01	2059401	2059401	ss715578682
Gm01	2063290	2063290	ss715578683	->	Gm01	2065014	2065014	ss715578683
Gm01	2099803	2099803	ss715578689	->	Gm01	2102513	2102513	ss715578689
Gm01	2119881	2119881	ss715578692	->	Gm01	2122591	2122591	ss715578692
Gm01	2124091	2124091	ss715578694	->	Gm01	2126801	2126801	ss715578694
Gm01	2131869	2131869	ss715578696	->	Gm01	2134579	2134579	ss715578696
Gm01	2133909	2133909	ss715578698	->	Gm01	2136619	2136619	ss715578698
Gm01	2177956	2177956	ss715578701	->	Gm01	2183554	2183554	ss715578701
Gm01	2182016	2182016	ss715578703	->	Gm01	2187616	2187616	ss715578703
Gm01	2188771	2188771	ss715578706	->	Gm01	2194371	2194371	ss715578706
Gm01	2189703	2189703	ss715578707	->	Gm01	2195303	2195303	ss715578707
Gm01	2199809	2199809	ss715578709	->	Gm01	2205418	2205418	ss715578709
Gm01	2205606	2205606	ss715578711	->	Gm01	2211215	2211215	ss715578711
Gm01	2207933	2207933	ss715578712	->	Gm01	2213542	2213542	ss715578712
Gm01	2210214	2210214	ss715578713	->	Gm01	2215823	2215823	ss715578713
Gm01	2212455	2212455	ss715578714	->	Gm01	2218064	2218064	ss715578714
Gm01	2218584	2218584	ss715578716	->	Gm01	2223451	2223451	ss715578716
Gm01	2223826	2223826	ss715578717	->	Gm01	2230781	2230781	ss715578717
Gm01	2228552	2228552	ss715578719	->	Gm01	2235507	2235507	ss715578719
Gm01	2231608	2231608	ss715578720	->	Gm01	2238563	2238563	ss715578720
Gm01	2239666	2239666	ss715578722	->	Gm01	2246694	2246694	ss715578722
Gm01	2264264	2264264	ss715578727	->	Gm01	2271329	2271329	ss715578727
Gm01	2267573	2267573	ss715578728	->	Gm01	2274638	2274638	ss715578728
Gm01	2268894	2268894	ss715578729	->	Gm01	2275959	2275959	ss715578729
Gm01	2272763	2272763	ss715578730	->	Gm01	2279828	2279828	ss715578730
Gm01	2277634	2277634	ss715578731	->	Gm01	2284699	2284699	ss715578731
Gm01	2280873	2280873	ss715578733	->	Gm01	2287938	2287938	ss715578733
Gm01	2289368	2289368	ss715578734	->	Gm01	2296433	2296433	ss715578734
Gm01	2291634	2291634	ss715578736	->	Gm01	2298699	2298699	ss715578736
Gm01	2345074	2345074	ss715578744	->	Gm01	2352139	2352139	ss715578744
Gm01	2348223	2348223	ss715578746	->	Gm01	2355288	2355288	ss715578746
Gm01	2349215	2349215	ss715578747	->	Gm01	2356280	2356280	ss715578747
Gm01	2353082	2353082	ss715578749	->	Gm01	2360147	2360147	ss715578749
Gm01	2357590	2357590	ss715578750	->	Gm01	2364655	2364655	ss715578750
Gm01	2371054	2371054	ss715578752	->	Gm01	2378119	2378119	ss715578752
Gm01	2374147	2374147	ss715578755	->	Gm01	2381212	2381212	ss715578755
Gm01	2377347	2377347	ss715578757	->	Gm01	2384412	2384412	ss715578757
Gm01	2386998	2386998	ss715578761	->	Gm01	2394063	2394063	ss715578761
Gm01	2389110	2389110	ss715578763	->	Gm01	2396176	2396176	ss715578763
Gm01	2407005	2407005	ss715578767	->	Gm01	2414071	2414071	ss715578767
Gm01	2414338	2414338	ss715578768	->	Gm01	2421404	2421404	ss715578768
Gm01	2418384	2418384	ss715578769	->	Gm01	2425450	2425450	ss715578769
Gm01	2419868	2419868	ss715578770	->	Gm01	2426934	2426934	ss715578770
Gm01	2424264	2424264	ss715578771	->	Gm01	2431330	2431330	ss715578771
Gm01	2429410	2429410	ss715578772	->	Gm01	2436476	2436476	ss715578772
Gm01	2434669	2434669	ss715578775	->	Gm01	2441735	2441735	ss715578775
Gm01	2436877	2436877	ss715578776	->	Gm01	2443943	2443943	ss715578776
Gm01	2474733	2474733	ss715578784	->	Gm01	2481744	2481744	ss715578784
Gm01	2482444	2482444	ss715578787	->	Gm01	2489455	2489455	ss715578787
Gm01	2499551	2499551	ss715578790	->	Gm01	2506568	2506568	ss715578790
Gm01	2503340	2503340	ss715578792	->	Gm01	2510357	2510357	ss715578792
Gm01	2516113	2516113	ss715578794	->	Gm01	2523130	2523130	ss715578794
Gm01	2518132	2518132	ss715578795	->	Gm01	2525149	2525149	ss715578795
Gm01	2548730	2548730	ss715578799	->	Gm01	2555747	2555747	ss715578799
Gm01	2553004	2553004	ss715578801	->	Gm01	2560021	2560021	ss715578801
Gm01	2558959	2558959	ss715578803	->	Gm01	2565976	2565976	ss715578803
Gm01	2573573	2573573	ss715578805	->	Gm01	2580590	2580590	ss715578805
Gm01	2585749	2585749	ss715578810	->	Gm01	2601764	2601764	ss715578810
Gm01	2589250	2589250	ss715578812	->	Gm01	2605265	2605265	ss715578812
Gm01	2594163	2594163	ss715578815	->	Gm01	2610178	2610178	ss715578815
Gm01	2595556	2595556	ss715578816	->	Gm01	2611571	2611571	ss715578816
Gm01	2598445	2598445	ss715578817	->	Gm01	2614460	2614460	ss715578817
Gm01	2599862	2599862	ss715578819	->	Gm01	2615877	2615877	ss715578819
Gm01	2601302	2601302	ss715578820	->	Gm01	2617317	2617317	ss715578820
Gm01	2610177	2610177	ss715578822	->	Gm01	2626192	2626192	ss715578822
Gm01	2619729	2619729	ss715578826	->	Gm01	2635762	2635762	ss715578826
Gm01	2620970	2620970	ss715578827	->	Gm01	2637003	2637003	ss715578827
Gm01	2638291	2638291	ss715578832	->	Gm01	2654324	2654324	ss715578832
Gm01	2675653	2675653	ss715578838	->	Gm01	2691624	2691624	ss715578838
Gm01	2685402	2685402	ss715578841	->	Gm01	2701373	2701373	ss715578841
Gm01	2689421	2689421	ss715578842	->	Gm01	2705392	2705392	ss715578842
Gm01	2699372	2699372	ss715578845	->	Gm01	2715338	2715338	ss715578845
Gm01	2708722	2708722	ss715578848	->	Gm01	2724688	2724688	ss715578848
Gm01	2726443	2726443	ss715578854	->	Gm01	2742409	2742409	ss715578854
Gm01	2737250	2737250	ss715578856	->	Gm01	2753216	2753216	ss715578856
Gm01	2739177	2739177	ss715578858	->	Gm01	2755143	2755143	ss715578858
Gm01	2747136	2747136	ss715578860	->	Gm01	2763102	2763102	ss715578860
Gm01	2753052	2753052	ss715578862	->	Gm01	2769018	2769018	ss715578862
Gm01	2762313	2762313	ss715578865	->	Gm01	2778279	2778279	ss715578865
Gm01	2769520	2769520	ss715578868	->	Gm01	2785486	2785486	ss715578868
Gm01	2774196	2774196	ss715578870	->	Gm01	2790162	2790162	ss715578870
Gm01	2775786	2775786	ss715578872	->	Gm01	2791752	2791752	ss715578872
Gm01	2780300	2780300	ss715578874	->	Gm01	2796266	2796266	ss715578874
Gm01	2785930	2785930	ss715578876	->	Gm01	2801896	2801896	ss715578876
Gm01	2796446	2796446	ss715578879	->	Gm01	2812412	2812412	ss715578879
Gm01	2809603	2809603	ss715578882	->	Gm01	2825569	2825569	ss715578882
Gm01	2811458	2811458	ss715578884	->	Gm01	2827424	2827424	ss715578884
Gm01	2813785	2813785	ss715578885	->	Gm01	2829751	2829751	ss715578885
Gm01	2820251	2820251	ss715578889	->	Gm01	2836217	2836217	ss715578889
Gm01	2876178	2876178	ss715578902	->	Gm01	2892575	2892575	ss715578902
Gm01	2898622	2898622	ss715578907	->	Gm01	2915019	2915019	ss715578907
Gm01	2928374	2928374	ss715578913	->	Gm01	2944680	2944680	ss715578913
Gm01	3014992	3014992	ss715578941	->	Gm01	3031424	3031424	ss715578941
Gm01	3016694	3016694	ss715578942	->	Gm01	3033126	3033126	ss715578942
Gm01	3018176	3018176	ss715578943	->	Gm01	3034608	3034608	ss715578943
Gm01	3020382	3020382	ss715578944	->	Gm01	3036814	3036814	ss715578944
Gm01	3021902	3021902	ss715578946	->	Gm01	3038334	3038334	ss715578946
Gm01	3035287	3035287	ss715578951	->	Gm01	3051719	3051719	ss715578951
Gm01	3055492	3055492	ss715578954	->	Gm01	3071924	3071924	ss715578954
Gm01	3063603	3063603	ss715578957	->	Gm01	3080035	3080035	ss715578957
Gm01	3083398	3083398	ss715578964	->	Gm01	3099830	3099830	ss715578964
Gm01	3101914	3101914	ss715578970	->	Gm01	3118346	3118346	ss715578970
Gm01	3112052	3112052	ss715578972	->	Gm01	3128484	3128484	ss715578972
Gm01	3121012	3121012	ss715578975	->	Gm01	3137444	3137444	ss715578975
Gm01	3221072	3221072	ss715579000	->	Gm01	3236306	3236306	ss715579000
Gm01	3221969	3221969	ss715579001	->	Gm01	3237203	3237203	ss715579001
Gm01	3236760	3236760	ss715579006	->	Gm01	3251994	3251994	ss715579006
Gm01	3260769	3260769	ss715579012	->	Gm01	3276003	3276003	ss715579012
Gm01	3266074	3266074	ss715579013	->	Gm01	3281308	3281308	ss715579013
Gm01	3268225	3268225	ss715579014	->	Gm01	3283459	3283459	ss715579014
Gm01	3275340	3275340	ss715579018	->	Gm01	3290574	3290574	ss715579018
Gm01	3278987	3278987	ss715579019	->	Gm01	3294221	3294221	ss715579019
Gm01	3281127	3281127	ss715579021	->	Gm01	3296361	3296361	ss715579021
Gm01	3285186	3285186	ss715579023	->	Gm01	3300420	3300420	ss715579023
Gm01	3297577	3297577	ss715579027	->	Gm01	3312803	3312803	ss715579027
Gm01	3298732	3298732	ss715579028	->	Gm01	3313958	3313958	ss715579028
Gm01	3300360	3300360	ss715579029	->	Gm01	3315586	3315586	ss715579029
Gm01	3303893	3303893	ss715579031	->	Gm01	3319131	3319131	ss715579031
Gm01	3305054	3305054	ss715579032	->	Gm01	3320292	3320292	ss715579032
Gm01	3307904	3307904	ss715579033	->	Gm01	3323142	3323142	ss715579033
Gm01	3313749	3313749	ss715579035	->	Gm01	3328987	3328987	ss715579035
Gm01	3318347	3318347	ss715579037	->	Gm01	3333585	3333585	ss715579037
Gm01	3321534	3321534	ss715579038	->	Gm01	3336772	3336772	ss715579038
Gm01	3327321	3327321	ss715579040	->	Gm01	3342559	3342559	ss715579040
Gm01	3329900	3329900	ss715579042	->	Gm01	3345138	3345138	ss715579042
Gm01	3339814	3339814	ss715579044	->	Gm01	3355052	3355052	ss715579044
Gm01	3340861	3340861	ss715579045	->	Gm01	3356099	3356099	ss715579045
Gm01	3354642	3354642	ss715579050	->	Gm01	3369316	3369316	ss715579050
Gm01	3361120	3361120	ss715579053	->	Gm01	3375794	3375794	ss715579053
Gm01	3363641	3363641	ss715579054	->	Gm01	3378315	3378315	ss715579054
Gm01	3367768	3367768	ss715579055	->	Gm01	3382442	3382442	ss715579055
Gm01	3371134	3371134	ss715579056	->	Gm01	3385808	3385808	ss715579056
Gm01	3372977	3372977	ss715579057	->	Gm01	3387651	3387651	ss715579057
Gm01	3390236	3390236	ss715579060	->	Gm01	3404910	3404910	ss715579060
Gm01	3396376	3396376	ss715579063	->	Gm01	3411050	3411050	ss715579063
Gm01	3400641	3400641	ss715579065	->	Gm01	3415315	3415315	ss715579065
Gm01	3412546	3412546	ss715579069	->	Gm01	3427220	3427220	ss715579069
Gm01	3458582	3458582	ss715579081	->	Gm01	3458900	3458900	ss715579081
Gm01	3461952	3461952	ss715579082	->	Gm01	3462270	3462270	ss715579082
Gm01	3494340	3494340	ss715579096	->	Gm01	3506015	3506015	ss715579096
Gm01	3497345	3497345	ss715579097	->	Gm01	3509020	3509020	ss715579097
Gm01	3507108	3507108	ss715579100	->	Gm01	3518783	3518783	ss715579100
Gm01	3512849	3512849	ss715579102	->	Gm01	3524524	3524524	ss715579102
Gm01	3519206	3519206	ss715579104	->	Gm01	3530881	3530881	ss715579104
Gm01	3524502	3524502	ss715579107	->	Gm01	3536177	3536177	ss715579107
Gm01	3533525	3533525	ss715579111	->	Gm01	3545200	3545200	ss715579111
Gm01	3537008	3537008	ss715579112	->	Gm01	3548683	3548683	ss715579112
Gm01	3550562	3550562	ss715579118	->	Gm01	3562237	3562237	ss715579118
Gm01	3555998	3555998	ss715579121	->	Gm01	3567673	3567673	ss715579121
Gm01	3560297	3560297	ss715579123	->	Gm01	3571972	3571972	ss715579123
Gm01	3562750	3562750	ss715579125	->	Gm01	3574425	3574425	ss715579125
Gm01	3567424	3567424	ss715579127	->	Gm01	3579099	3579099	ss715579127
Gm01	3569587	3569587	ss715579129	->	Gm01	3581262	3581262	ss715579129
Gm01	3571070	3571070	ss715579131	->	Gm01	3582745	3582745	ss715579131
Gm01	3573916	3573916	ss715579132	->	Gm01	3585591	3585591	ss715579132
Gm01	3578137	3578137	ss715579135	->	Gm01	3589812	3589812	ss715579135
Gm01	3580483	3580483	ss715579137	->	Gm01	3592158	3592158	ss715579137
Gm01	3581854	3581854	ss715579138	->	Gm01	3593529	3593529	ss715579138
